id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kepemilikan,jumlah_faskes,satuan,tahun,jenis_rumah_sakit
230,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUMN,0,UNIT,2020,Rumah Sakit Umum
231,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SWASTA,0,UNIT,2020,Rumah Sakit Umum
232,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
233,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
234,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
235,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEM.KAB/KOTA,1,UNIT,2020,Rumah Sakit Umum
236,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TNI/POLRI,0,UNIT,2020,Rumah Sakit Umum
237,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUMN,0,UNIT,2020,Rumah Sakit Umum
238,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SWASTA,3,UNIT,2020,Rumah Sakit Umum
239,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
240,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
241,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
242,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEM.KAB/KOTA,2,UNIT,2020,Rumah Sakit Umum
243,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TNI/POLRI,0,UNIT,2020,Rumah Sakit Umum
244,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUMN,0,UNIT,2020,Rumah Sakit Umum
245,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SWASTA,9,UNIT,2020,Rumah Sakit Umum
246,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
247,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
248,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
249,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEM.KAB/KOTA,2,UNIT,2020,Rumah Sakit Umum
250,32,JAWA BARAT,3209,KABUPATEN CIREBON,TNI/POLRI,0,UNIT,2020,Rumah Sakit Umum
251,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUMN,0,UNIT,2020,Rumah Sakit Umum
252,32,JAWA BARAT,3209,KABUPATEN CIREBON,SWASTA,7,UNIT,2020,Rumah Sakit Umum
253,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
254,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
255,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
256,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEM.KAB/KOTA,2,UNIT,2020,Rumah Sakit Umum
257,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TNI/POLRI,0,UNIT,2020,Rumah Sakit Umum
258,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUMN,0,UNIT,2020,Rumah Sakit Umum
259,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SWASTA,0,UNIT,2020,Rumah Sakit Umum
260,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
261,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
262,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
263,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEM.KAB/KOTA,1,UNIT,2020,Rumah Sakit Umum
264,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TNI/POLRI,0,UNIT,2020,Rumah Sakit Umum
265,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUMN,0,UNIT,2020,Rumah Sakit Umum
266,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SWASTA,2,UNIT,2020,Rumah Sakit Umum
267,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
268,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
269,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
270,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEM.KAB/KOTA,3,UNIT,2020,Rumah Sakit Umum
271,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TNI/POLRI,1,UNIT,2020,Rumah Sakit Umum
272,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BUMN,1,UNIT,2020,Rumah Sakit Umum
273,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SWASTA,5,UNIT,2020,Rumah Sakit Umum
274,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
275,32,JAWA BARAT,3213,KABUPATEN SUBANG,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
276,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
277,32,JAWA BARAT,3213,KABUPATEN SUBANG,PEM.KAB/KOTA,1,UNIT,2020,Rumah Sakit Umum
278,32,JAWA BARAT,3213,KABUPATEN SUBANG,TNI/POLRI,1,UNIT,2020,Rumah Sakit Umum
279,32,JAWA BARAT,3213,KABUPATEN SUBANG,BUMN,1,UNIT,2020,Rumah Sakit Umum
280,32,JAWA BARAT,3213,KABUPATEN SUBANG,SWASTA,4,UNIT,2020,Rumah Sakit Umum
281,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
282,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
283,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
284,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PEM.KAB/KOTA,1,UNIT,2020,Rumah Sakit Umum
285,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TNI/POLRI,0,UNIT,2020,Rumah Sakit Umum
286,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BUMN,0,UNIT,2020,Rumah Sakit Umum
287,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SWASTA,8,UNIT,2020,Rumah Sakit Umum
288,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
289,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
290,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
291,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PEM.KAB/KOTA,1,UNIT,2020,Rumah Sakit Umum
292,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TNI/POLRI,0,UNIT,2020,Rumah Sakit Umum
293,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BUMN,0,UNIT,2020,Rumah Sakit Umum
294,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SWASTA,20,UNIT,2020,Rumah Sakit Umum
295,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
296,32,JAWA BARAT,3216,KABUPATEN BEKASI,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
297,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
298,32,JAWA BARAT,3216,KABUPATEN BEKASI,PEM.KAB/KOTA,2,UNIT,2020,Rumah Sakit Umum
299,32,JAWA BARAT,3216,KABUPATEN BEKASI,TNI/POLRI,0,UNIT,2020,Rumah Sakit Umum
300,32,JAWA BARAT,3216,KABUPATEN BEKASI,BUMN,0,UNIT,2020,Rumah Sakit Umum
301,32,JAWA BARAT,3216,KABUPATEN BEKASI,SWASTA,42,UNIT,2020,Rumah Sakit Umum
302,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
303,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
304,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
305,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PEM.KAB/KOTA,3,UNIT,2020,Rumah Sakit Umum
306,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TNI/POLRI,0,UNIT,2020,Rumah Sakit Umum
307,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BUMN,0,UNIT,2020,Rumah Sakit Umum
308,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SWASTA,3,UNIT,2020,Rumah Sakit Umum
309,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
310,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
311,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
312,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PEM.KAB/KOTA,1,UNIT,2020,Rumah Sakit Umum
313,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TNI/POLRI,0,UNIT,2020,Rumah Sakit Umum
314,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BUMN,0,UNIT,2020,Rumah Sakit Umum
315,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SWASTA,0,UNIT,2020,Rumah Sakit Umum
316,32,JAWA BARAT,3271,KOTA BOGOR,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
317,32,JAWA BARAT,3271,KOTA BOGOR,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
318,32,JAWA BARAT,3271,KOTA BOGOR,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
319,32,JAWA BARAT,3271,KOTA BOGOR,PEM.KAB/KOTA,1,UNIT,2020,Rumah Sakit Umum
320,32,JAWA BARAT,3271,KOTA BOGOR,TNI/POLRI,2,UNIT,2020,Rumah Sakit Umum
321,32,JAWA BARAT,3271,KOTA BOGOR,BUMN,0,UNIT,2020,Rumah Sakit Umum
322,32,JAWA BARAT,3271,KOTA BOGOR,SWASTA,13,UNIT,2020,Rumah Sakit Umum
323,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
324,32,JAWA BARAT,3272,KOTA SUKABUMI,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
325,32,JAWA BARAT,3272,KOTA SUKABUMI,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
326,32,JAWA BARAT,3272,KOTA SUKABUMI,PEM.KAB/KOTA,2,UNIT,2020,Rumah Sakit Umum
327,32,JAWA BARAT,3272,KOTA SUKABUMI,TNI/POLRI,1,UNIT,2020,Rumah Sakit Umum
328,32,JAWA BARAT,3272,KOTA SUKABUMI,BUMN,0,UNIT,2020,Rumah Sakit Umum
329,32,JAWA BARAT,3272,KOTA SUKABUMI,SWASTA,3,UNIT,2020,Rumah Sakit Umum
330,32,JAWA BARAT,3273,KOTA BANDUNG,KEMENKES,1,UNIT,2020,Rumah Sakit Umum
331,32,JAWA BARAT,3273,KOTA BANDUNG,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
332,32,JAWA BARAT,3273,KOTA BANDUNG,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
333,32,JAWA BARAT,3273,KOTA BANDUNG,PEM.KAB/KOTA,1,UNIT,2020,Rumah Sakit Umum
334,32,JAWA BARAT,3273,KOTA BANDUNG,TNI/POLRI,3,UNIT,2020,Rumah Sakit Umum
335,32,JAWA BARAT,3273,KOTA BANDUNG,BUMN,0,UNIT,2020,Rumah Sakit Umum
336,32,JAWA BARAT,3273,KOTA BANDUNG,SWASTA,16,UNIT,2020,Rumah Sakit Umum
337,32,JAWA BARAT,3274,KOTA CIREBON,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
338,32,JAWA BARAT,3274,KOTA CIREBON,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
339,32,JAWA BARAT,3274,KOTA CIREBON,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
340,32,JAWA BARAT,3274,KOTA CIREBON,PEM.KAB/KOTA,1,UNIT,2020,Rumah Sakit Umum
341,32,JAWA BARAT,3274,KOTA CIREBON,TNI/POLRI,1,UNIT,2020,Rumah Sakit Umum
342,32,JAWA BARAT,3274,KOTA CIREBON,BUMN,1,UNIT,2020,Rumah Sakit Umum
343,32,JAWA BARAT,3274,KOTA CIREBON,SWASTA,6,UNIT,2020,Rumah Sakit Umum
344,32,JAWA BARAT,3275,KOTA BEKASI,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
345,32,JAWA BARAT,3275,KOTA BEKASI,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
346,32,JAWA BARAT,3275,KOTA BEKASI,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
347,32,JAWA BARAT,3275,KOTA BEKASI,PEM.KAB/KOTA,4,UNIT,2020,Rumah Sakit Umum
348,32,JAWA BARAT,3275,KOTA BEKASI,TNI/POLRI,0,UNIT,2020,Rumah Sakit Umum
349,32,JAWA BARAT,3275,KOTA BEKASI,BUMN,0,UNIT,2020,Rumah Sakit Umum
350,32,JAWA BARAT,3275,KOTA BEKASI,SWASTA,39,UNIT,2020,Rumah Sakit Umum
351,32,JAWA BARAT,3276,KOTA DEPOK,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
352,32,JAWA BARAT,3276,KOTA DEPOK,KEMENTERIAN LAIN,1,UNIT,2020,Rumah Sakit Umum
353,32,JAWA BARAT,3276,KOTA DEPOK,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
354,32,JAWA BARAT,3276,KOTA DEPOK,PEM.KAB/KOTA,1,UNIT,2020,Rumah Sakit Umum
355,32,JAWA BARAT,3276,KOTA DEPOK,TNI/POLRI,1,UNIT,2020,Rumah Sakit Umum
356,32,JAWA BARAT,3276,KOTA DEPOK,BUMN,0,UNIT,2020,Rumah Sakit Umum
357,32,JAWA BARAT,3276,KOTA DEPOK,SWASTA,16,UNIT,2020,Rumah Sakit Umum
358,32,JAWA BARAT,3277,KOTA CIMAHI,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
359,32,JAWA BARAT,3277,KOTA CIMAHI,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
360,32,JAWA BARAT,3277,KOTA CIMAHI,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
361,32,JAWA BARAT,3277,KOTA CIMAHI,PEM.KAB/KOTA,1,UNIT,2020,Rumah Sakit Umum
362,32,JAWA BARAT,3277,KOTA CIMAHI,TNI/POLRI,1,UNIT,2020,Rumah Sakit Umum
363,32,JAWA BARAT,3277,KOTA CIMAHI,BUMN,0,UNIT,2020,Rumah Sakit Umum
364,32,JAWA BARAT,3277,KOTA CIMAHI,SWASTA,4,UNIT,2020,Rumah Sakit Umum
365,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
366,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
367,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
368,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PEM.KAB/KOTA,1,UNIT,2020,Rumah Sakit Umum
369,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TNI/POLRI,0,UNIT,2020,Rumah Sakit Umum
370,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BUMN,0,UNIT,2020,Rumah Sakit Umum
371,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SWASTA,6,UNIT,2020,Rumah Sakit Umum
372,32,JAWA BARAT,3279,KOTA BANJAR,KEMENKES,0,UNIT,2020,Rumah Sakit Umum
373,32,JAWA BARAT,3279,KOTA BANJAR,KEMENTERIAN LAIN,0,UNIT,2020,Rumah Sakit Umum
374,32,JAWA BARAT,3279,KOTA BANJAR,PEM.PROV,0,UNIT,2020,Rumah Sakit Umum
375,32,JAWA BARAT,3279,KOTA BANJAR,PEM.KAB/KOTA,1,UNIT,2020,Rumah Sakit Umum
376,32,JAWA BARAT,3279,KOTA BANJAR,TNI/POLRI,0,UNIT,2020,Rumah Sakit Umum
377,32,JAWA BARAT,3279,KOTA BANJAR,BUMN,0,UNIT,2020,Rumah Sakit Umum
378,32,JAWA BARAT,3279,KOTA BANJAR,SWASTA,2,UNIT,2020,Rumah Sakit Umum
379,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMENKES,1,UNIT,2021,Rumah Sakit Umum
380,32,JAWA BARAT,3201,KABUPATEN BOGOR,KEMENTERIAN LAIN,0,UNIT,2021,Rumah Sakit Umum
381,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEM.PROV,0,UNIT,2021,Rumah Sakit Umum
382,32,JAWA BARAT,3201,KABUPATEN BOGOR,PEM.KAB/KOTA,4,UNIT,2021,Rumah Sakit Umum
383,32,JAWA BARAT,3201,KABUPATEN BOGOR,TNI/POLRI,1,UNIT,2021,Rumah Sakit Umum
384,32,JAWA BARAT,3201,KABUPATEN BOGOR,BUMN,0,UNIT,2021,Rumah Sakit Umum
385,32,JAWA BARAT,3201,KABUPATEN BOGOR,SWASTA,19,UNIT,2021,Rumah Sakit Umum
386,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMENKES,0,UNIT,2021,Rumah Sakit Umum
387,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KEMENTERIAN LAIN,0,UNIT,2021,Rumah Sakit Umum
388,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEM.PROV,1,UNIT,2021,Rumah Sakit Umum
389,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PEM.KAB/KOTA,3,UNIT,2021,Rumah Sakit Umum
390,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TNI/POLRI,0,UNIT,2021,Rumah Sakit Umum
391,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BUMN,0,UNIT,2021,Rumah Sakit Umum
392,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SWASTA,5,UNIT,2021,Rumah Sakit Umum
393,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMENKES,0,UNIT,2021,Rumah Sakit Umum
394,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KEMENTERIAN LAIN,0,UNIT,2021,Rumah Sakit Umum
395,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEM.PROV,0,UNIT,2021,Rumah Sakit Umum
396,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PEM.KAB/KOTA,3,UNIT,2021,Rumah Sakit Umum
397,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TNI/POLRI,1,UNIT,2021,Rumah Sakit Umum
398,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BUMN,0,UNIT,2021,Rumah Sakit Umum
399,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SWASTA,1,UNIT,2021,Rumah Sakit Umum
400,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMENKES,0,UNIT,2021,Rumah Sakit Umum
401,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KEMENTERIAN LAIN,0,UNIT,2021,Rumah Sakit Umum
402,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEM.PROV,2,UNIT,2021,Rumah Sakit Umum
403,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PEM.KAB/KOTA,3,UNIT,2021,Rumah Sakit Umum
404,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TNI/POLRI,1,UNIT,2021,Rumah Sakit Umum
405,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BUMN,0,UNIT,2021,Rumah Sakit Umum
406,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SWASTA,4,UNIT,2021,Rumah Sakit Umum
407,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMENKES,0,UNIT,2021,Rumah Sakit Umum
408,32,JAWA BARAT,3205,KABUPATEN GARUT,KEMENTERIAN LAIN,0,UNIT,2021,Rumah Sakit Umum
409,32,JAWA BARAT,3205,KABUPATEN GARUT,PEM.PROV,0,UNIT,2021,Rumah Sakit Umum
410,32,JAWA BARAT,3205,KABUPATEN GARUT,PEM.KAB/KOTA,1,UNIT,2021,Rumah Sakit Umum
411,32,JAWA BARAT,3205,KABUPATEN GARUT,TNI/POLRI,1,UNIT,2021,Rumah Sakit Umum
412,32,JAWA BARAT,3205,KABUPATEN GARUT,BUMN,0,UNIT,2021,Rumah Sakit Umum
413,32,JAWA BARAT,3205,KABUPATEN GARUT,SWASTA,4,UNIT,2021,Rumah Sakit Umum
414,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMENKES,0,UNIT,2021,Rumah Sakit Umum
415,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KEMENTERIAN LAIN,0,UNIT,2021,Rumah Sakit Umum
416,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEM.PROV,0,UNIT,2021,Rumah Sakit Umum
417,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PEM.KAB/KOTA,1,UNIT,2021,Rumah Sakit Umum
418,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TNI/POLRI,0,UNIT,2021,Rumah Sakit Umum
419,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BUMN,0,UNIT,2021,Rumah Sakit Umum
420,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SWASTA,0,UNIT,2021,Rumah Sakit Umum
421,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMENKES,0,UNIT,2021,Rumah Sakit Umum
422,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KEMENTERIAN LAIN,0,UNIT,2021,Rumah Sakit Umum
423,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEM.PROV,0,UNIT,2021,Rumah Sakit Umum
424,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PEM.KAB/KOTA,2,UNIT,2021,Rumah Sakit Umum
425,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TNI/POLRI,0,UNIT,2021,Rumah Sakit Umum
426,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BUMN,0,UNIT,2021,Rumah Sakit Umum
427,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SWASTA,3,UNIT,2021,Rumah Sakit Umum
428,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMENKES,0,UNIT,2021,Rumah Sakit Umum
429,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KEMENTERIAN LAIN,0,UNIT,2021,Rumah Sakit Umum
430,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEM.PROV,0,UNIT,2021,Rumah Sakit Umum
431,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PEM.KAB/KOTA,2,UNIT,2021,Rumah Sakit Umum
432,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TNI/POLRI,0,UNIT,2021,Rumah Sakit Umum
433,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BUMN,0,UNIT,2021,Rumah Sakit Umum
434,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SWASTA,9,UNIT,2021,Rumah Sakit Umum
435,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMENKES,0,UNIT,2021,Rumah Sakit Umum
436,32,JAWA BARAT,3209,KABUPATEN CIREBON,KEMENTERIAN LAIN,0,UNIT,2021,Rumah Sakit Umum
437,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEM.PROV,0,UNIT,2021,Rumah Sakit Umum
438,32,JAWA BARAT,3209,KABUPATEN CIREBON,PEM.KAB/KOTA,2,UNIT,2021,Rumah Sakit Umum
439,32,JAWA BARAT,3209,KABUPATEN CIREBON,TNI/POLRI,0,UNIT,2021,Rumah Sakit Umum
440,32,JAWA BARAT,3209,KABUPATEN CIREBON,BUMN,0,UNIT,2021,Rumah Sakit Umum
441,32,JAWA BARAT,3209,KABUPATEN CIREBON,SWASTA,8,UNIT,2021,Rumah Sakit Umum
442,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMENKES,0,UNIT,2021,Rumah Sakit Umum
443,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KEMENTERIAN LAIN,0,UNIT,2021,Rumah Sakit Umum
444,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEM.PROV,0,UNIT,2021,Rumah Sakit Umum
445,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PEM.KAB/KOTA,2,UNIT,2021,Rumah Sakit Umum
446,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TNI/POLRI,0,UNIT,2021,Rumah Sakit Umum
447,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BUMN,0,UNIT,2021,Rumah Sakit Umum
448,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SWASTA,1,UNIT,2021,Rumah Sakit Umum
449,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMENKES,0,UNIT,2021,Rumah Sakit Umum
450,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KEMENTERIAN LAIN,0,UNIT,2021,Rumah Sakit Umum
451,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEM.PROV,0,UNIT,2021,Rumah Sakit Umum
452,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PEM.KAB/KOTA,1,UNIT,2021,Rumah Sakit Umum
453,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TNI/POLRI,0,UNIT,2021,Rumah Sakit Umum
454,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BUMN,0,UNIT,2021,Rumah Sakit Umum
455,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SWASTA,2,UNIT,2021,Rumah Sakit Umum
456,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMENKES,0,UNIT,2021,Rumah Sakit Umum
457,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KEMENTERIAN LAIN,0,UNIT,2021,Rumah Sakit Umum
458,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEM.PROV,0,UNIT,2021,Rumah Sakit Umum
459,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PEM.KAB/KOTA,3,UNIT,2021,Rumah Sakit Umum
